"","uid","itemNo","valence","internal_node_id","trial_type","chosen_attr","stimulus","nTimeouts","chosen_attr_type","time_elapsed","rt","response","trial_index","timedout","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"1941","subCA1_31",105,"negative","0.0-2.0-0.27-0.27","html-button-response-ca","Everyone has more important things on their mind sometimes than cooking","You forget you put dinner in the oven and it burns",0,"external_global",801827,15971,2,31,FALSE,0,27,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general functioning (everyday life: easier task)","self-care","You forget you put dinner in the oven and it burns",0,1,0,0,1,0
"1942","subCA1_31",112,"negative","0.0-2.0-0.28-0.28","html-button-response-ca","This particular person seems to be rude about everyone","You overhear a colleague telling someone else they don't like you",0,"external_specific",820817,17466,0,32,FALSE,0,28,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","colleagues","personal qualities","You overhear a colleague telling someone else they don't like you",0,0,0,0,0,1
"1943","subCA1_31",113,"positive","0.0-2.0-0.29-0.29","html-button-response-ca","I'm the sort of person who's opinion people value","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",0,"internal_global",845140,22807,1,33,FALSE,0,29,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","colleagues","personal qualities","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",1,1,1,0,0,0
"1944","subCA1_31",3,"negative","0.0-2.0-0.3-0.3","html-button-response-ca","Usually people forget some things when they run errands","You return from the shops without something important from your shopping list",0,"external_global",256389,13953,2,6,FALSE,0,3,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general functioning (everyday life: harder task)","life activities","You return from the shops without something important from your shopping list",0,1,0,0,1,0
"1945","subCA1_31",116,"positive","0.0-2.0-0.30-0.30","html-button-response-ca","Most people probably get nominated for these awards at some point","You find out a colleague has nominated you for a performance award at work",0,"external_global",859712,13056,1,34,FALSE,0,30,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","formal assessment (job)","semi-social","You find out a colleague has nominated you for a performance award at work",0,1,0,0,1,0
"1946","subCA1_31",127,"positive","0.0-2.0-0.31-0.31","html-button-response-ca","This particular class are kind","You present your work during your evening class and get lots of praise from your classmates",0,"external_specific",877941,16712,0,35,FALSE,0,31,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","contemporaries (not known well)","feedback/responsibility","You present your work during your evening class and get lots of praise from your classmates",0,0,0,0,0,1
"1947","subCA1_31",5,"negative","0.0-2.0-0.4-0.4","html-button-response-ca","There are always times when life gets in the way of things we'd like to prioritise","You'd like to be more engaged in your local community",0,"external_global",279129,21230,3,7,FALSE,0,4,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general functioning (everyday life: harder task)","getting along (semi-social)","You'd like to be more engaged in your local community",0,1,0,0,1,0
"1948","subCA1_31",7,"negative","0.0-2.0-0.5-0.5","html-button-response-ca","There probably happened to be a better suggestion put forward that day","Your suggestion for a community social event receives the lowest number of votes",0,"external_specific",305021,24372,1,8,FALSE,0,5,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","contemporaries (not known well)","feedback/responsibility","Your suggestion for a community social event receives the lowest number of votes",0,0,0,0,0,1
"1949","subCA1_31",8,"positive","0.0-2.0-0.6-0.6","html-button-response-ca","Recently, I did well on a particular piece of work","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,"internal_specific",328490,21939,1,9,FALSE,0,6,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","formal assessment (job)","non-social","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",1,0,0,1,0,0
"1950","subCA1_31",13,"negative","0.0-2.0-0.7-0.7","html-button-response-ca","There are always people you can't invite to given occasion","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,"external_global",357486,27490,0,10,FALSE,0,7,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","close relationship","reaching out","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,1,0,0,1,0
"1951","subCA1_31",15,"positive","0.0-2.0-0.8-0.8","html-button-response-ca","Recently, I've been performing well at work","You find out that your manager wants to put you forward for promotion at work",0,"internal_specific",378429,19431,3,11,FALSE,0,8,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general performance (job)","non-social","You find out that your manager wants to put you forward for promotion at work",1,0,0,1,0,0
"1952","subCA1_31",17,"negative","0.0-2.0-0.9-0.9","html-button-response-ca","They were probably preoccupied and didn't see me","You smile at someone across the street you recognise, but they don't smile back",0,"external_specific",390313,10372,1,12,FALSE,0,9,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","contemporaries (not known well)","reaching out","You smile at someone across the street you recognise, but they don't smile back",0,0,0,0,0,1
"1953","subCA1_31",11,"positive","0.0-20.0-0.0-0.0","html-button-response-ca","I'm smart","You take part in a quiz at work and get lots of answers right, so your team wins",0,"internal_global",2642692,8326,0,188,FALSE,1,0,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","formal assessment (academic)","semi-social","You take part in a quiz at work and get lots of answers right, so your team wins",1,1,1,0,0,0
"1954","subCA1_31",21,"positive","0.0-20.0-0.1-0.1","html-button-response-ca","I'm intelligent","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",0,"internal_global",2649903,5697,2,189,FALSE,1,1,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general performance (academic)","semi-social","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,1,1,0,0,0
"1955","subCA1_31",47,"negative","0.0-20.0-0.10-0.10","html-button-response-ca","Everyone has different senses of humour","Someone you are close to tells you you are not funny",0,"external_global",2743189,6282,3,198,FALSE,1,10,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","close relationship","personal qualities","Someone you are close to tells you you are not funny",0,1,0,0,1,0
"1956","subCA1_31",53,"positive","0.0-20.0-0.11-0.11","html-button-response-ca","People I work with generally respect my judgement","Someone you work with tells you they trust your judgement",0,"internal_global",2754043,9322,3,199,FALSE,1,11,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","colleagues","personal qualities","Someone you work with tells you they trust your judgement",1,1,1,0,0,0
"1957","subCA1_31",55,"negative","0.0-20.0-0.12-0.12","html-button-response-ca","It's often the case that people accidentally disclose others' secrets","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,"external_global",2771898,16330,0,200,FALSE,1,12,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","close relationship","reaching out","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,1,0,0,1,0
"1958","subCA1_31",56,"positive","0.0-20.0-0.13-0.13","html-button-response-ca","I'm the kind of person people look up to","Someone you are close to tells you they consider you a role model",0,"internal_global",2778542,5127,1,201,FALSE,1,13,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","close relationship","personal qualities","Someone you are close to tells you they consider you a role model",1,1,1,0,0,0
"1959","subCA1_31",59,"negative","0.0-20.0-0.14-0.14","html-button-response-ca","This particular person is probably having a bad day","You overhear someone at work talking about you behind your back",0,"external_specific",2791190,11137,1,202,FALSE,1,14,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","colleagues","personal qualities","You overhear someone at work talking about you behind your back",0,0,0,0,0,1
"1960","subCA1_31",61,"negative","0.0-20.0-0.15-0.15","html-button-response-ca","My presentation was probably at a difficult time (e.g., just before lunch)","You give a presentation at work and it seems like no one is paying attention",0,"external_specific",2803409,10699,3,203,FALSE,1,15,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","general performance (job)","semi-social","You give a presentation at work and it seems like no one is paying attention",0,0,0,0,0,1
"1961","subCA1_31",67,"negative","0.0-20.0-0.16-0.16","html-button-response-ca","This particular friend is probably dealing with something right now that demands all their attention","You ask a friend for help with something important but they say they are too busy",0,"external_specific",2819079,10675,0,205,FALSE,1,16,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","friends","reaching out","You ask a friend for help with something important but they say they are too busy",0,0,0,0,0,1
"1962","subCA1_31",73,"positive","0.0-20.0-0.17-0.17","html-button-response-ca","I'm good at my job","You receive an excellent performance evaluation from your boss",0,"internal_global",2829244,8646,3,206,FALSE,1,17,"control",2970270,2566476.4000001,2969899.20000029,64,31,"no","formal assessment (job)","semi-social","You receive an excellent performance evaluation from your boss",1,1,1,0,0,0
"1963","subCA1_31",75,"negative","0.0-20.0-0.18-0.18","html-button-response-ca","During my last conversation with this person, I may have come across as rude or uncaring","A friend tells you that you are being difficult",0,"internal_specific",2848828,18053,3,207,FALSE,1,18,"control",2970270,2566476.4000001,2969899.20000029,64,31,"yes","friends","personal qualities","A friend tells you that you are being difficult",1,0,0,1,0,0
