"","uid","choice","trialReward1","trialEffortPropMax2","trialNo","trialEffort2","trialEffort1","trialEffortPropMax1","trialEndTime","pressCount","coinsRunningTotal","trialSuccess","effortTimeLimit","choiceRT","trialReward2","pressTimes","trialStartTime","condition","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"2647","subRE1_31","route 1",5,0.2,3,11,41,0.75,1228307,41,25,1,10000,2452,4,"see raw data",1213279,"planning",137.5122,"16:09:14",88,31,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",55
"2648","subRE1_31","route 1",5,0.2,3,11,41,0.75,242522,41,21,1,10000,2235,4,"see raw data",226342,"baseline",171.7073,"16:09:14",88,31,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"planning",55
"2649","subRE1_31","route 2",5,0.95,4,52,41,0.75,1245189,53,32,1,10000,2885,7,"see raw data",1228307,"planning",135.0577,"16:09:14",88,31,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"planning",55
"2650","subRE1_31","route 2",5,0.95,4,52,41,0.75,263523,52,28,1,10000,6056,7,"see raw data",242522,"baseline",156.0196,"16:09:14",88,31,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"planning",55
"2651","subRE1_31","route 1",6,0.55,5,30,52,0.95,1262319,52,38,1,10000,3187,3,"see raw data",1245189,"planning",138.5769,"16:09:14",88,31,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"2652","subRE1_31","route 1",6,0.55,5,30,52,0.95,280837,52,34,1,10000,2169,3,"see raw data",263523,"baseline",158.4615,"16:09:14",88,31,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"2653","subRE1_31","route 2",4,0.75,6,41,30,0.55,1276982,41,44,1,10000,2102,6,"see raw data",1262319,"planning",141.35,"16:09:14",88,31,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",55
"2654","subRE1_31","route 2",4,0.75,6,41,30,0.55,296685,41,40,1,10000,2701,6,"see raw data",280837,"baseline",148.5122,"16:09:14",88,31,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"planning",55
"2655","subRE1_31","route 2",3,0.95,7,52,11,0.2,314182,52,46,1,10000,2753,6,"see raw data",296685,"baseline",151.4231,"16:09:14",88,31,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"planning",55
"2656","subRE1_31","route 2",3,0.95,7,52,11,0.2,1292995,52,50,1,10000,2035,6,"see raw data",1276982,"planning",137.0392,"16:09:14",88,31,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",55
"2657","subRE1_31","route 2",4,0.35,8,19,11,0.2,1305271,19,55,1,10000,2703,5,"see raw data",1292995,"planning",133.4211,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",55
"2658","subRE1_31","route 2",4,0.35,8,19,11,0.2,326709,19,51,1,10000,2735,5,"see raw data",314182,"baseline",142.7222,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",55
"2659","subRE1_31","route 1",6,0.35,9,19,52,0.95,344106,52,57,1,10000,2236,3,"see raw data",326709,"baseline",158.6078,"16:09:14",88,31,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"planning",55
"2660","subRE1_31","route 1",6,0.35,9,19,52,0.95,1321919,53,61,1,10000,2685,3,"see raw data",1305271,"planning",136.8868,"16:09:14",88,31,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"planning",55
"2661","subRE1_31","route 1",4,0.2,10,11,19,0.35,1335680,20,65,1,10000,4404,3,"see raw data",1321919,"planning",128.45,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",55
"2662","subRE1_31","route 1",4,0.2,10,11,19,0.35,356633,19,61,1,10000,2585,3,"see raw data",344106,"baseline",166.8333,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"2663","subRE1_31","route 2",5,0.75,11,41,30,0.55,404740,41,7,1,10000,2552,7,"see raw data",388044,"baseline",172.0976,"16:09:14",88,31,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",55
"2664","subRE1_31","route 2",5,0.75,11,41,30,0.55,1375330,41,7,1,10000,2319,7,"see raw data",1360067,"planning",148.0732,"16:09:14",88,31,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"2665","subRE1_31","route 2",4,0.75,12,41,11,0.2,421355,42,13,1,10000,1635,6,"see raw data",404740,"baseline",181.878,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"2666","subRE1_31","route 2",4,0.75,12,41,11,0.2,1390275,41,13,1,10000,1602,6,"see raw data",1375330,"planning",158.875,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"2667","subRE1_31","route 2",3,0.95,13,52,19,0.35,1407940,53,18,1,10000,3687,5,"see raw data",1390275,"planning",137.2885,"16:09:14",88,31,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",55
"2668","subRE1_31","route 1",3,0.95,13,52,19,0.35,435499,19,16,1,10000,4003,5,"see raw data",421355,"baseline",170.3158,"16:09:14",88,31,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,1,"planning",55
"2669","subRE1_31","route 2",1,0.2,14,11,52,0.95,1419633,12,26,1,10000,3152,8,"see raw data",1407940,"planning",128.9091,"16:09:14",88,31,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"2670","subRE1_31","route 2",1,0.2,14,11,52,0.95,448627,12,24,1,10000,4371,8,"see raw data",435499,"baseline",150.0909,"16:09:14",88,31,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"2671","subRE1_31","route 1",4,0.35,15,19,41,0.75,466442,42,28,1,10000,3452,3,"see raw data",448627,"baseline",177.119,"16:09:14",88,31,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"planning",55
"2672","subRE1_31","route 1",4,0.35,15,19,41,0.75,1435846,41,30,1,10000,3052,3,"see raw data",1419633,"planning",155.4146,"16:09:14",88,31,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",55
"2673","subRE1_31","route 1",6,0.2,16,11,30,0.55,481504,31,34,1,10000,2920,5,"see raw data",466442,"baseline",170.7,"16:09:14",88,31,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",55
"2674","subRE1_31","route 1",6,0.2,16,11,30,0.55,1450158,31,36,1,10000,2752,5,"see raw data",1435846,"planning",152.3,"16:09:14",88,31,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
"2675","subRE1_31","route 1",5,0.2,17,11,52,0.95,1466472,53,41,1,10000,1952,3,"see raw data",1450158,"planning",142.0962,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"2676","subRE1_31","route 1",5,0.2,17,11,52,0.95,501355,52,39,1,10000,3904,3,"see raw data",481504,"baseline",173.5385,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"2677","subRE1_31","route 2",5,0.35,18,19,52,0.95,514565,19,43,1,10000,2869,4,"see raw data",501355,"baseline",171.1579,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,1,"planning",55
"2678","subRE1_31","route 2",5,0.35,18,19,52,0.95,1478232,20,45,1,10000,1951,4,"see raw data",1466472,"planning",145.6842,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,2,"planning",55
"2679","subRE1_31","route 1",5,0.2,19,11,52,0.95,533013,52,48,1,10000,3287,3,"see raw data",514565,"baseline",153.2885,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"2680","subRE1_31","route 1",5,0.2,19,11,52,0.95,1494462,52,50,1,10000,1668,3,"see raw data",1478232,"planning",148.2308,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"2681","subRE1_31","route 2",7,0.55,20,30,52,0.95,548326,31,52,1,10000,2752,4,"see raw data",533013,"baseline",175.1333,"16:09:14",88,31,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,1,"planning",55
"2682","subRE1_31","route 1",7,0.55,20,30,52,0.95,1511125,52,57,1,10000,2720,4,"see raw data",1494462,"planning",137.9615,"16:09:14",88,31,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"planning",55
"2683","subRE1_31","route 2",7,0.2,21,11,41,0.75,1522234,12,63,1,10000,2770,6,"see raw data",1511125,"planning",127.3636,"16:09:14",88,31,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,2,"planning",55
"2684","subRE1_31","route 2",7,0.2,21,11,41,0.75,561221,11,58,1,10000,4137,6,"see raw data",548326,"baseline",141.0909,"16:09:14",88,31,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,1,"planning",55
"2685","subRE1_31","route 2",4,0.55,22,30,52,0.95,593814,30,3,1,10000,2286,3,"see raw data",579602,"baseline",154.7241,"16:09:14",88,31,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"planning",55
"2686","subRE1_31","route 2",4,0.55,22,30,52,0.95,1563487,31,3,1,10000,1851,3,"see raw data",1549891,"planning",164.0333,"16:09:14",88,31,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,2,"planning",55
"2687","subRE1_31","route 2",4,0.95,23,52,11,0.2,1581067,53,9,1,10000,2802,6,"see raw data",1563487,"planning",153.3269,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",55
"2688","subRE1_31","route 2",4,0.95,23,52,11,0.2,617517,52,9,1,10000,8740,6,"see raw data",593814,"baseline",142.9057,"16:09:14",88,31,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"planning",55
"2689","subRE1_31","route 2",3,0.55,24,30,19,0.35,1594695,31,16,1,10000,2452,7,"see raw data",1581067,"planning",140,"16:09:14",88,31,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",55
"2690","subRE1_31","route 2",3,0.55,24,30,19,0.35,631479,31,16,1,10000,2602,7,"see raw data",617517,"baseline",141.8,"16:09:14",88,31,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",55
"2691","subRE1_31","route 1",7,0.2,25,11,19,0.35,1606254,19,23,1,10000,1802,6,"see raw data",1594695,"planning",151.1111,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",55
"2692","subRE1_31","route 1",7,0.2,25,11,19,0.35,644606,20,23,1,10000,2985,6,"see raw data",631479,"baseline",150.9474,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",55
"2693","subRE1_31","route 2",4,0.75,26,41,11,0.2,660403,42,29,1,10000,2835,6,"see raw data",644606,"baseline",144.439,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"2694","subRE1_31","route 2",4,0.75,26,41,11,0.2,1621500,41,29,1,10000,2669,6,"see raw data",1606254,"planning",141.5854,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"2695","subRE1_31","route 1",8,0.95,27,52,11,0.2,1633076,11,37,1,10000,3236,1,"see raw data",1621500,"planning",128.9091,"16:09:14",88,31,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"2696","subRE1_31","route 1",8,0.95,27,52,11,0.2,673664,12,37,1,10000,4671,1,"see raw data",660403,"baseline",141.75,"16:09:14",88,31,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"2697","subRE1_31","route 1",7,0.35,28,19,41,0.75,1652810,42,44,1,10000,6789,6,"see raw data",1633076,"planning",144.8293,"16:09:14",88,31,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",55
"2698","subRE1_31","route 2",7,0.35,28,19,41,0.75,687626,20,43,1,10000,3419,6,"see raw data",673664,"baseline",175.6316,"16:09:14",88,31,1,0.4,0.35,0.75,-0.4,0,0.75,6,7,0,7,1,"planning",55
"2699","subRE1_31","route 1",3,0.95,29,52,19,0.35,1666171,20,47,1,10000,3603,4,"see raw data",1652810,"planning",144.8947,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,2,"planning",55
"2700","subRE1_31","route 1",3,0.95,29,52,19,0.35,700319,19,46,1,10000,2936,4,"see raw data",687626,"baseline",141.7778,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",55
"2701","subRE1_31","route 1",6,0.2,30,11,19,0.35,712714,20,52,1,10000,2654,5,"see raw data",700319,"baseline",144.8947,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"planning",55
"2702","subRE1_31","route 1",6,0.2,30,11,19,0.35,1678314,20,53,1,10000,2752,5,"see raw data",1666171,"planning",130.8947,"16:09:14",88,31,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",55
"2703","subRE1_31","route 2",3,0.55,31,30,11,0.2,727408,31,57,1,10000,3135,5,"see raw data",712714,"baseline",151.7097,"16:09:14",88,31,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",55
"2704","subRE1_31","route 2",3,0.55,31,30,11,0.2,1691459,30,58,1,10000,1969,5,"see raw data",1678314,"planning",147.3333,"16:09:14",88,31,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",55
"2705","subRE1_31","route 2",7,0.2,32,11,52,0.95,1705104,11,61,1,10000,5104,3,"see raw data",1691459,"planning",144.0909,"16:09:14",88,31,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,2,"planning",55
"2706","subRE1_31","route 1",7,0.2,32,11,52,0.95,745923,52,64,1,10000,4537,3,"see raw data",727408,"baseline",138.9231,"16:09:14",88,31,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"2707","subRE1_31","route 2",6,0.75,33,41,11,0.2,779735,42,7,1,10000,3419,7,"see raw data",763538,"baseline",140.7805,"16:09:14",88,31,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"2708","subRE1_31","route 2",6,0.75,33,41,11,0.2,1747088,42,7,1,10000,2652,7,"see raw data",1731243,"planning",150.5476,"16:09:14",88,31,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"2709","subRE1_31","route 2",4,0.55,34,30,19,0.35,793913,31,12,1,10000,2236,5,"see raw data",779735,"baseline",152.8387,"16:09:14",88,31,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",55
"2710","subRE1_31","route 2",4,0.55,34,30,19,0.35,1760749,30,12,1,10000,2669,5,"see raw data",1747088,"planning",138.4333,"16:09:14",88,31,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",55
"2711","subRE1_31","route 2",4,0.95,35,52,30,0.55,1777681,52,17,1,10000,2569,5,"see raw data",1760749,"planning",140.8077,"16:09:14",88,31,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"planning",55
"2712","subRE1_31","route 1",4,0.95,35,52,30,0.55,807942,31,16,1,10000,2668,5,"see raw data",793913,"baseline",142.9333,"16:09:14",88,31,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,1,"planning",55
"2713","subRE1_31","route 1",7,0.35,36,19,30,0.55,820987,30,23,1,10000,2084,4,"see raw data",807942,"baseline",139.0333,"16:09:14",88,31,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"planning",55
"2714","subRE1_31","route 1",7,0.35,36,19,30,0.55,1790591,30,24,1,10000,1735,4,"see raw data",1777681,"planning",142.6207,"16:09:14",88,31,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"planning",55
"2715","subRE1_31","route 2",3,0.95,37,52,11,0.2,839719,52,30,1,10000,4570,7,"see raw data",820987,"baseline",140.8269,"16:09:14",88,31,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"2716","subRE1_31","route 2",3,0.95,37,52,11,0.2,1807271,52,31,1,10000,2570,7,"see raw data",1790591,"planning",139.6667,"16:09:14",88,31,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"2717","subRE1_31","route 1",6,0.55,38,30,52,0.95,856832,52,36,1,10000,3136,3,"see raw data",839719,"baseline",138.2692,"16:09:14",88,31,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"2718","subRE1_31","route 1",6,0.55,38,30,52,0.95,1827805,53,37,1,10000,6138,3,"see raw data",1807271,"planning",140.8077,"16:09:14",88,31,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"2719","subRE1_31","route 2",4,0.95,39,52,19,0.35,1845052,52,43,1,10000,3069,6,"see raw data",1827805,"planning",141.3137,"16:09:14",88,31,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"planning",55
"2720","subRE1_31","route 1",4,0.95,39,52,19,0.35,1005156,19,40,1,10000,137763,6,"see raw data",856832,"baseline",178.8889,"16:09:14",88,31,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,1,"planning",55
"2721","subRE1_31","route 1",6,0.2,40,11,41,0.75,1860216,42,49,1,10000,1818,4,"see raw data",1845052,"planning",155.4146,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"2722","subRE1_31","route 1",6,0.2,40,11,41,0.75,1021402,42,46,1,10000,2887,4,"see raw data",1005156,"baseline",153.7805,"16:09:14",88,31,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"2723","subRE1_31","route 1",4,0.95,41,52,41,0.75,1040268,41,50,1,10000,5722,6,"see raw data",1021402,"baseline",147.6585,"16:09:14",88,31,2,0.2,0.75,0.95,-0.2,0,0.95,4,6,0,6,1,"planning",55
"2724","subRE1_31","route 1",4,0.95,41,52,41,0.75,1876279,42,53,1,10000,3070,6,"see raw data",1860216,"planning",144.4146,"16:09:14",88,31,2,0.2,0.75,0.95,-0.2,0,0.95,4,6,0,6,2,"planning",55
"2725","subRE1_31","route 2",5,0.55,42,30,11,0.2,1055614,30,57,1,10000,3802,7,"see raw data",1040268,"baseline",140.6667,"16:09:14",88,31,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"planning",55
"2726","subRE1_31","route 2",5,0.55,42,30,11,0.2,1890190,30,60,1,10000,2970,7,"see raw data",1876279,"planning",136.8,"16:09:14",88,31,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"planning",55
"2727","subRE1_31","route 1",6,0.95,43,52,19,0.35,1903068,19,66,1,10000,3135,7,"see raw data",1890190,"planning",152.7368,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,2,"planning",55
"2728","subRE1_31","route 1",6,0.95,43,52,19,0.35,1068925,20,63,1,10000,2953,7,"see raw data",1055614,"baseline",134.35,"16:09:14",88,31,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,1,"planning",55
"2729","subRE1_32","route 2",7,0.35,0,19,52,0.95,1347567,19,3,1,10000,1383,3,"see raw data",0,"planning",158.2778,"10:49:52",88,32,4,0.6,0.35,0.95,-0.6,0,0.95,3,7,0,7,2,"planning",55
"2730","subRE1_32","route 2",7,0.35,0,19,52,0.95,556143,19,3,1,10000,3149,3,"see raw data",542879,"baseline",155.5,"10:49:52",88,32,4,0.6,0.35,0.95,-0.6,0,0.95,3,7,0,7,1,"planning",55
"2731","subRE1_32","route 1",7,0.75,1,41,52,0.95,1364850,52,10,1,10000,1550,4,"see raw data",1347567,"planning",166.9808,"10:49:52",88,32,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"planning",55
"2732","subRE1_32","route 1",7,0.75,1,41,52,0.95,573825,52,10,1,10000,2349,4,"see raw data",556143,"baseline",159.6154,"10:49:52",88,32,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"planning",55
"2733","subRE1_32","route 2",4,0.55,2,30,11,0.2,1378330,31,16,1,10000,1533,6,"see raw data",1364850,"planning",160.5333,"10:49:52",88,32,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",55
"2734","subRE1_32","route 1",4,0.55,2,30,11,0.2,584590,11,14,1,10000,2033,6,"see raw data",573825,"baseline",157.5455,"10:49:52",88,32,2,0.35,0.2,0.55,-0.35,0,0.55,4,6,0,6,1,"planning",55
"2735","subRE1_32","route 2",5,0.2,3,11,41,0.75,596538,11,18,1,10000,2584,4,"see raw data",584590,"baseline",160.6364,"10:49:52",88,32,1,0.55,0.2,0.75,-0.55,0,0.75,4,5,0,5,1,"planning",55
"2736","subRE1_32","route 1",5,0.2,3,11,41,0.75,1393462,42,21,1,10000,1566,4,"see raw data",1378330,"planning",158.9268,"10:49:52",88,32,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",55
"2737","subRE1_32","route 1",5,0.95,4,52,41,0.75,1408876,41,26,1,10000,1433,7,"see raw data",1393462,"planning",165.0244,"10:49:52",88,32,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,2,"planning",55
"2738","subRE1_32","route 1",5,0.95,4,52,41,0.75,611954,41,23,1,10000,1667,7,"see raw data",596538,"baseline",162.4878,"10:49:52",88,32,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,1,"planning",55
"2739","subRE1_32","route 1",6,0.55,5,30,52,0.95,1426441,52,32,1,10000,1600,3,"see raw data",1408876,"planning",173.6923,"10:49:52",88,32,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"2740","subRE1_32","route 2",6,0.55,5,30,52,0.95,626035,30,26,1,10000,2086,3,"see raw data",611954,"baseline",166.1034,"10:49:52",88,32,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,1,"planning",55
"2741","subRE1_32","route 1",4,0.75,6,41,30,0.55,639900,30,30,1,10000,1883,6,"see raw data",626035,"baseline",161.2333,"10:49:52",88,32,2,0.2,0.55,0.75,-0.2,0,0.75,4,6,0,6,1,"planning",55
"2742","subRE1_32","route 1",4,0.75,6,41,30,0.55,1439973,31,36,1,10000,1583,6,"see raw data",1426441,"planning",161.6667,"10:49:52",88,32,2,0.2,0.55,0.75,-0.2,0,0.75,4,6,0,6,2,"planning",55
"2743","subRE1_32","route 1",3,0.95,7,52,11,0.2,651032,12,33,1,10000,2167,6,"see raw data",639900,"baseline",165.1818,"10:49:52",88,32,3,0.75,0.2,0.95,-0.75,0,0.95,3,6,0,6,1,"planning",55
"2744","subRE1_32","route 2",3,0.95,7,52,11,0.2,1457004,52,42,1,10000,1866,6,"see raw data",1439973,"planning",158.4706,"10:49:52",88,32,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",55
"2745","subRE1_32","route 1",4,0.35,8,19,11,0.2,661397,12,37,1,10000,1433,5,"see raw data",651032,"baseline",159,"10:49:52",88,32,1,0.15,0.2,0.35,-0.15,0,0.35,4,5,0,5,1,"planning",55
"2746","subRE1_32","route 2",4,0.35,8,19,11,0.2,1469419,19,47,1,10000,2450,5,"see raw data",1457004,"planning",161.1111,"10:49:52",88,32,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",55
"2747","subRE1_32","route 2",6,0.35,9,19,52,0.95,1481218,20,50,1,10000,1617,3,"see raw data",1469419,"planning",163.3,"10:49:52",88,32,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,2,"planning",55
"2748","subRE1_32","route 2",6,0.35,9,19,52,0.95,673313,19,40,1,10000,1549,3,"see raw data",661397,"baseline",160.5263,"10:49:52",88,32,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,1,"planning",55
"2749","subRE1_32","route 1",4,0.2,10,11,19,0.35,685345,19,44,1,10000,1866,3,"see raw data",673313,"baseline",163.8889,"10:49:52",88,32,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"2750","subRE1_32","route 2",4,0.2,10,11,19,0.35,1500999,11,53,1,10000,11216,3,"see raw data",1481218,"planning",163.4,"10:49:52",88,32,1,0.15,0.2,0.35,-0.15,0,0.35,3,4,0,4,2,"planning",55
"2751","subRE1_32","route 1",5,0.75,11,41,30,0.55,835194,31,5,1,10000,1950,7,"see raw data",821229,"baseline",163.3333,"10:49:52",88,32,2,0.2,0.55,0.75,-0.2,0,0.75,5,7,0,7,1,"planning",55
"2752","subRE1_32","route 2",5,0.75,11,41,30,0.55,1541578,42,7,1,10000,1533,7,"see raw data",1525879,"planning",164.6667,"10:49:52",88,32,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"2753","subRE1_32","route 2",4,0.75,12,41,11,0.2,1557026,42,13,1,10000,1450,6,"see raw data",1541578,"planning",160.9512,"10:49:52",88,32,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"2754","subRE1_32","route 1",4,0.75,12,41,11,0.2,845410,11,9,1,10000,1466,6,"see raw data",835194,"baseline",157.5455,"10:49:52",88,32,2,0.55,0.2,0.75,-0.55,0,0.75,4,6,0,6,1,"planning",55
"2755","subRE1_32","route 2",3,0.95,13,52,19,0.35,1574357,52,18,1,10000,1566,5,"see raw data",1557026,"planning",166.9615,"10:49:52",88,32,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",55
"2756","subRE1_32","route 2",3,0.95,13,52,19,0.35,863424,52,14,1,10000,2466,5,"see raw data",845410,"baseline",165.6863,"10:49:52",88,32,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"planning",55
"2757","subRE1_32","route 2",1,0.2,14,11,52,0.95,874389,12,22,1,10000,1800,8,"see raw data",863424,"baseline",158.3333,"10:49:52",88,32,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"2758","subRE1_32","route 2",1,0.2,14,11,52,0.95,1584373,12,26,1,10000,1250,8,"see raw data",1574357,"planning",154.5455,"10:49:52",88,32,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"2759","subRE1_32","route 2",4,0.35,15,19,41,0.75,887454,20,25,1,10000,2899,3,"see raw data",874389,"baseline",160.5263,"10:49:52",88,32,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,1,"planning",55
"2760","subRE1_32","route 1",4,0.35,15,19,41,0.75,1599721,41,30,1,10000,1983,3,"see raw data",1584373,"planning",154.878,"10:49:52",88,32,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",55
"2761","subRE1_32","route 1",6,0.2,16,11,30,0.55,1613036,30,36,1,10000,1516,5,"see raw data",1599721,"planning",162.6207,"10:49:52",88,32,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
